Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre,Ciudad Origen,Pais Origen,Destino,Nombre,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,PesoCargaYCorreo
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,2,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,OPF,OPA LOCKA,FLORIDA,ESTADOS UNIDOS,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,T,0,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,OPF,OPA LOCKA,FLORIDA,ESTADOS UNIDOS,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,T,5,40
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PAC,MARCOS A GELABERT INTL,PAITILLA,PANAMA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,T,6,180
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PBE,PUERTO BERRIO - LA MORELA,PUERTO BERRIO,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,1,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PBE,PUERTO BERRIO - LA MORELA,PUERTO BERRIO,COLOMBIA,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,N,T,13,60
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PBE,PUERTO BERRIO - LA MORELA,PUERTO BERRIO,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,23,211
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PCR,GERMAN OLANO,PUERTO CARRENO,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,9,180
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,N,T,7,150
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,1,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PGT,MORELIA,PUERTO GAITAN,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,451,5.371
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PGT,MORELIA,PUERTO GAITAN,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,52,830
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PLS,TOBASIA,PUERTO LOPEZ,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,0,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,CGW,SANTA ANA - VALLE,CARTAGO,COLOMBIA,N,T,19,230
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PTY,TOCUMEN INTL,PANAMA,PANAMA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,T,1,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PTY,TOCUMEN INTL,PANAMA,PANAMA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,T,2,70
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PTY,TOCUMEN INTL,PANAMA,PANAMA,PVA,PROVIDENCIA- EL EMBRUJO,PROVIDENCIA,COLOMBIA,I,T,14,268
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,T,0,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PUU,PUERTO ASIS - 3 DE MAYO,PUERTO ASIS,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,16,140
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PVA,PROVIDENCIA- EL EMBRUJO,PROVIDENCIA,COLOMBIA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,N,T,211,2.040
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,PVA,PROVIDENCIA- EL EMBRUJO,PROVIDENCIA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,0,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,RCH,ALMIRANTE PADILLA,RIOHACHA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,1,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,RVE,SARAVENA-COLONIZADORES,SARAVENA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,7,200
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,T,14,85
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,T,0,0
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,7,32
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,SJO,JUAN SANTAMARIA INTL,SAN JOSE,COSTA RICA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,T,1,40
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,SPD,SAN PEDRO DE URABA,SAN PEDRO,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,74,522
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,BBA,PIZARRO,BAJO BAUDO,COLOMBIA,N,T,57,1.780
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,N,T,16,39
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,19,50
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,N,T,549,25.351
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,N,T,53,1.257
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,N,T,15,480
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,VGP,VILLA GARZON,VILLA GARZON,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,60,585
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,VLA,VILLANUEVA - CASANARE,VILLANUEVA - CASANARE,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,63,530
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,70,760
1EH,SEARCA S.A.,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,PGT,MORELIA,PUERTO GAITAN,COLOMBIA,N,T,50,930
1EQ,TAERCO,01-dic-21 00:00:00,2021,12,LMC,LA MACARENA - META,LA MACARENA,COLOMBIA,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,COLOMBIA,N,T,5,150
1EQ,TAERCO,01-dic-21 00:00:00,2021,12,LMC,LA MACARENA - META,LA MACARENA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,74,2.525
1EQ,TAERCO,01-dic-21 00:00:00,2021,12,MAP,MAPIRIPAN,MAPIRIPAN,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,15,510
1EQ,TAERCO,01-dic-21 00:00:00,2021,12,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,5,170
1EQ,TAERCO,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,LMC,LA MACARENA - META,LA MACARENA,COLOMBIA,N,T,80,2.752
1EQ,TAERCO,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,MAP,MAPIRIPAN,MAPIRIPAN,COLOMBIA,N,T,15,515
1FC,TAC,01-dic-21 00:00:00,2021,12,APO,ANTONIO ROLDAN BETANCOURT,CAREPA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,19,320
1FC,TAC,01-dic-21 00:00:00,2021,12,BBA,PIZARRO,BAJO BAUDO,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,57,591
1FC,TAC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,19,214
1FC,TAC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,EYP,EL YOPAL,EL YOPAL,COLOMBIA,N,T,1,125
1FC,TAC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,IBE,PERALES,IBAGUE,COLOMBIA,N,T,0,15
1FC,TAC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,PGT,MORELIA,PUERTO GAITAN,COLOMBIA,N,T,31,354
1FC,TAC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TBQ,TIMBIQUI,TIMBIQUI,COLOMBIA,N,T,15,230
1FC,TAC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,59,656
1FC,TAC,01-dic-21 00:00:00,2021,12,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,BBA,PIZARRO,BAJO BAUDO,COLOMBIA,N,T,8,101
1FC,TAC,01-dic-21 00:00:00,2021,12,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,120,1.545
1FC,TAC,01-dic-21 00:00:00,2021,12,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,N,T,8,110
1FC,TAC,01-dic-21 00:00:00,2021,12,BUN,BUENAVENTURA - GERARDO TOBAR LOPEZ,BUENAVENTURA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,8,95
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,APO,ANTONIO ROLDAN BETANCOURT,CAREPA,COLOMBIA,N,T,19,17
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,BBA,PIZARRO,BAJO BAUDO,COLOMBIA,N,T,74,656
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,0,440
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,N,T,102,1.163
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,BUN,BUENAVENTURA - GERARDO TOBAR LOPEZ,BUENAVENTURA,COLOMBIA,N,T,8,90
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,GPI,GUAPI - JUAN CASIANO,GUAPI,COLOMBIA,N,T,72,143
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,IBE,PERALES,IBAGUE,COLOMBIA,N,T,19,94
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,LOC,LOPEZ DE MICAI,LOPEZ (MICAY),COLOMBIA,N,T,90,1.361
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,N,T,78,558
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,N,T,0,99
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,N,T,0,0
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,PUU,PUERTO ASIS - 3 DE MAYO,PUERTO ASIS,COLOMBIA,N,T,7,99
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,RCH,ALMIRANTE PADILLA,RIOHACHA,COLOMBIA,N,T,11,400
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,TBQ,TIMBIQUI,TIMBIQUI,COLOMBIA,N,T,366,4.605
1FC,TAC,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,TCO,TUMACO - LA FLORIDA,TUMACO,COLOMBIA,N,T,8,99
1FC,TAC,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,0,300
1FC,TAC,01-dic-21 00:00:00,2021,12,EYP,EL YOPAL,EL YOPAL,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,1,102
1FC,TAC,01-dic-21 00:00:00,2021,12,EYP,EL YOPAL,EL YOPAL,COLOMBIA,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,N,T,0,0
1FC,TAC,01-dic-21 00:00:00,2021,12,GPI,GUAPI - JUAN CASIANO,GUAPI,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,43,1.872
1FC,TAC,01-dic-21 00:00:00,2021,12,GPI,GUAPI - JUAN CASIANO,GUAPI,COLOMBIA,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,N,T,20,2.023
1FC,TAC,01-dic-21 00:00:00,2021,12,GPI,GUAPI - JUAN CASIANO,GUAPI,COLOMBIA,TBQ,TIMBIQUI,TIMBIQUI,COLOMBIA,N,T,0,0
1FC,TAC,01-dic-21 00:00:00,2021,12,IBE,PERALES,IBAGUE,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,0,0
1FC,TAC,01-dic-21 00:00:00,2021,12,IBE,PERALES,IBAGUE,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,19,77
1FC,TAC,01-dic-21 00:00:00,2021,12,LCH,LA CHORRERA - VIRGILIO BARCO VARGAS,LA CHORRERA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,0,100
1FC,TAC,01-dic-21 00:00:00,2021,12,LOC,LOPEZ DE MICAI,LOPEZ (MICAY),COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,118,1.360
1FC,TAC,01-dic-21 00:00:00,2021,12,LOC,LOPEZ DE MICAI,LOPEZ (MICAY),COLOMBIA,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,N,T,43,380
1FC,TAC,01-dic-21 00:00:00,2021,12,LOC,LOPEZ DE MICAI,LOPEZ (MICAY),COLOMBIA,TBQ,TIMBIQUI,TIMBIQUI,COLOMBIA,N,T,0,21
1FC,TAC,01-dic-21 00:00:00,2021,12,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,N,T,25,390
1FC,TAC,01-dic-21 00:00:00,2021,12,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,5,96
1FC,TAC,01-dic-21 00:00:00,2021,12,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,0,36
1FC,TAC,01-dic-21 00:00:00,2021,12,PGT,MORELIA,PUERTO GAITAN,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,41,804
1FC,TAC,01-dic-21 00:00:00,2021,12,PGT,MORELIA,PUERTO GAITAN,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,135,1.184
1FC,TAC,01-dic-21 00:00:00,2021,12,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,0,56
1FC,TAC,01-dic-21 00:00:00,2021,12,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,GPI,GUAPI - JUAN CASIANO,GUAPI,COLOMBIA,N,T,55,2.519
1FC,TAC,01-dic-21 00:00:00,2021,12,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,LOC,LOPEZ DE MICAI,LOPEZ (MICAY),COLOMBIA,N,T,51,479
1FC,TAC,01-dic-21 00:00:00,2021,12,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,TBQ,TIMBIQUI,TIMBIQUI,COLOMBIA,N,T,68,733
1FC,TAC,01-dic-21 00:00:00,2021,12,PUU,PUERTO ASIS - 3 DE MAYO,PUERTO ASIS,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,0,86
1FC,TAC,01-dic-21 00:00:00,2021,12,RCH,ALMIRANTE PADILLA,RIOHACHA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,0,0
1FC,TAC,01-dic-21 00:00:00,2021,12,TBQ,TIMBIQUI,TIMBIQUI,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,387,4.329
1FC,TAC,01-dic-21 00:00:00,2021,12,TBQ,TIMBIQUI,TIMBIQUI,COLOMBIA,GPI,GUAPI - JUAN CASIANO,GUAPI,COLOMBIA,N,T,0,0
1FC,TAC,01-dic-21 00:00:00,2021,12,TBQ,TIMBIQUI,TIMBIQUI,COLOMBIA,LOC,LOPEZ DE MICAI,LOPEZ (MICAY),COLOMBIA,N,T,0,36
1FC,TAC,01-dic-21 00:00:00,2021,12,TBQ,TIMBIQUI,TIMBIQUI,COLOMBIA,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,N,T,65,765
1FC,TAC,01-dic-21 00:00:00,2021,12,TCO,TUMACO - LA FLORIDA,TUMACO,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,0,100
1FC,TAC,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,75,765
1FC,TAC,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,LCH,LA CHORRERA - VIRGILIO BARCO VARGAS,LA CHORRERA,COLOMBIA,N,T,19,117
1FC,TAC,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,PGT,MORELIA,PUERTO GAITAN,COLOMBIA,N,T,127,1.250
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,ACD,ACANDI,ACANDI,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,100,0
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,BBA,PIZARRO,BAJO BAUDO,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,8,0
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,BBA,PIZARRO,BAJO BAUDO,COLOMBIA,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,N,T,10,300
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,CGW,SANTA ANA - VALLE,CARTAGO,COLOMBIA,N,T,28,86
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,158,150
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,N,T,6,0
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,N,T,76,1.180
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,CAQ,CAUCASIA- JUAN H. WHITE,CAUCASIA,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,272,320
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,CGW,SANTA ANA - VALLE,CARTAGO,COLOMBIA,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,N,T,19,860
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,CGW,SANTA ANA - VALLE,CARTAGO,COLOMBIA,CGW,SANTA ANA - VALLE,CARTAGO,COLOMBIA,N,T,8,0
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,BBA,PIZARRO,BAJO BAUDO,COLOMBIA,N,T,0,0
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,ACD,ACANDI,ACANDI,COLOMBIA,N,T,88,802
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,N,T,237,933
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,CAQ,CAUCASIA- JUAN H. WHITE,CAUCASIA,COLOMBIA,N,T,270,3.025
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,15,135
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,N,T,75,275
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,N,T,1,0
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,65,340
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,N,T,166,1.390
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,BBA,PIZARRO,BAJO BAUDO,COLOMBIA,N,T,25,180
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,BSC,BAHIA SOLANO - JOSE C. MUTIS,BAHIA SOLANO,COLOMBIA,N,T,63,1.598
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,0,0
1FR,AEREA S.A.,01-dic-21 00:00:00,2021,12,UIB,QUIBDO - EL CARAÑO,QUIBDO,COLOMBIA,NQU,NUQUI - REYES MURILLO,NUQUI,COLOMBIA,N,T,160,3.928
1FZ,HELI JET SAS,01-dic-21 00:00:00,2021,12,A04,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,9,0
1FZ,HELI JET SAS,01-dic-21 00:00:00,2021,12,ACD,ACANDI,ACANDI,COLOMBIA,EOH,MEDELLIN - OLAYA HERRERA,MEDELLIN,COLOMBIA,N,T,0,0
